Claim_topic_id|Evidence_topic_id|Claim_text|Label|Evidence Label|Evidence_text|Article_topic_id|Reason
Claims_Covid_104|Evidence_Covid_300|Concerns about a tripledemic of covid, flu and RSV|T||As cases of flu, RSV, and COVID rise nationally|covid vaccine_4155|
Claims_Covid_105|Evidence_Covid_301|Covid Vaccine is not Safe for Children|F||vaccines are generally very safe, and that extending the interval between Doses 1 and 2 minimises the risk of vaccine-induced myocarditis|covid vaccine_4074|Trials and data give confidence that vaccines are safe for children
Claims_Covid_105|Evidence_Covid_302|Covid Vaccine is not Safe for Children|F||evidence from trials and real-world data from children in this age bracket receiving the vaccines, gives us the confidence in the safety of this vaccine|covid vaccine_4074|
Claims_Covid_105|Evidence_Covid_303|Covid Vaccine is not Safe for Children|F||“These boosters have been proven safe and effective for adults and children. If you have been thinking about getting the vaccine, now is the time.”|covid vaccine_4132|
Claims_Covid_105|Evidence_Covid_304|Covid Vaccine is not Safe for Children|F||The health ministry on Oct. 5 approved two vaccines for COVID-19, including the first to be made available for children under 4.|covid vaccine_4199|
Claims_Covid_105|Evidence_Covid_305|Covid Vaccine is not Safe for Children|F||Studies have also looked at side effects in infants between the ages of 6 months and 2 years. Fevers of 38 degrees or higher were recorded after the booster shot in 6.8 percent of the cases. One report stated 20.2 percent of the infants lost their appetite. There were no reports of death.|covid vaccine_4199|
Claims_Covid_105|Evidence_Covid_306|Covid Vaccine is not Safe for Children|F||The new vaccine was approved because there are likely to be almost no safety concerns since only slight changes were made to the substance used in the vaccine against the BA.1 subvariant.|covid vaccine_4199|
Claims_Covid_106|Evidence_Covid_307|Pfizer tested Covid vaccine before its release|T||Fact Check found this to be a misinterpretation of remarks made by a Pfizer executive|covid vaccine_4076|Fact Checker found information was misinterpreted 
Claims_Covid_106|Evidence_Covid_308|Pfizer tested Covid vaccine before its release|T||The vaccine was evaluated to determine whether or not it protects symptomatic Covid-19|covid vaccine_4076|
Claims_Covid_106|Evidence_Covid_309|Pfizer tested Covid vaccine before its release|T||clinical trials were focused on determining the jab's efficacy in preventing severe Covid-19 disease|covid vaccine_4076|
Claims_Covid_106|Evidence_Covid_310|Pfizer tested Covid vaccine before its release|T||Pfizer-BioNTech vaccine went through three phases of clinical trials|covid vaccine_4076|
Claims_Covid_106|Evidence_Covid_311|Pfizer tested Covid vaccine before its release|T||Pfizer's large-scale clinical trial carried out on thousands of volunteers|covid vaccine_4076|
Claims_Covid_106|Evidence_Covid_312|Pfizer tested Covid vaccine before its release|T||Results of phase III Pfizer-BioNTech vaccine clinical trials released by the US Food and Drug Administration (FDA) on December 10, 2020,|covid vaccine_4076|
Claims_Covid_107|Evidence_Covid_313|Full vaccination is less effective than boosters in preventing spread of COVID-19|F||A small increase in the number of people having two vaccines against COVID-19 was more effective in controlling the virus during Europe's fourth wave—when the omicron variant appeared—than the rapid uptake of booster vaccines, finds a new UCL-led study|covid vaccine_4078|UCL study found full vaccines to be more effective than boosters
Claims_Covid_107|Evidence_Covid_314|Full vaccination is less effective than boosters in preventing spread of COVID-20|F||Published in the International Journal of Public Health, the study found that a 4.2% increase in the number of people having two doses (full vaccination) led to a 54% reduction in case rates across Europe—despite the detection of the highly infectious omicron|covid vaccine_4078|
Claims_Covid_107|Evidence_Covid_315|Full vaccination is less effective than boosters in preventing spread of COVID-21|F||The results found that a small increase in full vaccination coverage prevented many COVID-19 cases over the last few months of 2021, across Europe. |covid vaccine_4078|
Claims_Covid_107|Evidence_Covid_316|Full vaccination is less effective than boosters in preventing spread of COVID-22|F||We know vaccines work and they offer the best protection from becoming seriously ill and requiring hospital treatment|covid vaccine_4084|
Claims_Covid_107|Evidence_Covid_317|Full vaccination is less effective than boosters in preventing spread of COVID-23|F||The Pfizer-BioNTech COVID-19 vaccine limits transmission, hospitalization, and death from COVID-19 even among patients infected by variants of the virus|covid vaccine_4163|
Claims_Covid_107|Evidence_Covid_318|Full vaccination is less effective than boosters in preventing spread of COVID-24|F||emergence of new variants, including Delta and Omicron, left the vaccine less effective at neutralizing SARS-CoV-2 |covid vaccine_4163|
Claims_Covid_108|Evidence_Covid_319|Covid Vaccines are ineffective against severe illness|F||"Dr. Jain added, ""Vaccines are thought to be effective in preventing severe illness with COVID-19 but less effective in preventing symptomatic disease with the omicron variant."""|covid vaccine_4078|Many places say that vaccines are effective in preventing severe illness
Claims_Covid_108|Evidence_Covid_320|Covid Vaccines are ineffective against severe illness|F||Current vaccines against SARS-CoV-2 substantially reduce mortality and severe disease, but protection against infection is less effective.|covid vaccine_4079|
Claims_Covid_108|Evidence_Covid_321|Covid Vaccines are ineffective against severe illness|F||“Also, it’s important to remember that if you get vaccinated for flu and COVID and still contract either virus, you’re much less likely to have a severe illness than someone who is unvaccinated,” Hartford said|covid vaccine_4081|
Claims_Covid_108|Evidence_Covid_322|Covid Vaccines are ineffective against severe illness|F||"Current vaccines against SARS-CoV-2 substantially reduce mortality and severe disease, but protection against infection is less effective. Vaccinated individuals are still catching COVID-19 and can spread the infection, so breakthrough infections are still occurring,"" said Dr Ashhurst."|covid vaccine_4083|
Claims_Covid_108|Evidence_Covid_323|Covid Vaccines are ineffective against severe illness|F||An official said at a press conference that vaccination is still effective in preventing severe illness and death|covid vaccine_4140|
Claims_Covid_108|Evidence_Covid_324|Covid Vaccines are ineffective against severe illness|F||"According to the World Health Organization, Covid-19 vaccines are ""highly effective"" in preventing serious illness, hospitalisation and death,"|covid vaccine_4158|
Claims_Covid_109|Evidence_Covid_325|Nasal vaccine strategy won't prevent covid-19 transmission|F||Researchers from the Centenary Institute and the University of Sydney have developed a new nasal vaccination strategy that induces potent lung immunity and protection against the SARS-CoV-2 coronavirus|covid vaccine_4079|Nasal Vaccine strategy successful in stopping transmission of Covid-19 in mice
Claims_Covid_109|Evidence_Covid_326|Nasal vaccine strategy won't prevent covid-19 transmission|F||"""Our vaccine differs from most current COVID-19 vaccines in that it enables generation of an immune response directly in those areas of the body that are likely to be the first point of contact for the virus - the nose, airway and lungs. This may help explain the vaccine's effectiveness,"" said Dr Ashhurst."|covid vaccine_4083|
Claims_Covid_109|Evidence_Covid_327|Nasal vaccine strategy won't prevent covid-19 transmission|F||"""To stop viral spread and to prevent this virus from mutating we need a new vaccine approach that blocks COVID-19 transmission,"" she said."|covid vaccine_4079|
Claims_Covid_109|Evidence_Covid_328|Nasal vaccine strategy won't prevent covid-19 transmission|F|| Significantly, none of the vaccinated mice became infected with COVID-19.|covid vaccine_4079|
Claims_Covid_109|Evidence_Covid_329|Nasal vaccine strategy won't prevent covid-19 transmission|F||"""Our vaccine differs from most current COVID-19 vaccines in that it enables generation of an immune response directly in those areas of the body that are likely to be the first point of contact for the virus—the nose, airway and lungs. This may help explain the vaccine's effectiveness,"" said Dr. Ashhurst"|covid vaccine_4079|
Claims_Covid_109|Evidence_Covid_330|Nasal vaccine strategy won't prevent covid-19 transmission|F||"""Our vaccination findings have shown exciting potential in pre-clinical studies, improving protection against SARS-CoV-2 infection. The approach developed here could help break the COVID-19 infection cycle and will likely influence future coronavirus vaccine related studies,"" Professor Britton said."|covid vaccine_4079|
Claims_Covid_110|Evidence_Covid_331|Staying up to date with booster vaccines will not protection against infection|F||Until the development of long-lasting, “universal” coronavirus vaccines, our best strategy for protection against infection, hospitalization and death is staying up to date with our booster shots.|covid vaccine_4085|Best strategy for protection against infection is newer booster shots.
Claims_Covid_110|Evidence_Covid_332|Staying up to date with booster vaccines will not protection against infection|F||In addition, the newer booster vaccines provide significant additional protection against infection in seniors when compared to the original vaccines alone, according to investigators with the Centers for Disease Control and Prevention.|covid vaccine_4145|
Claims_Covid_110|Evidence_Covid_333|Staying up to date with booster vaccines will not protection against infection|F||For those aged 50 to 64 years, protection derived from the bivalent booster dose compared to monovalent vaccines rose from 31% at two to three months after receipt of the most recent monovalent dose to 48% at eight months. |covid vaccine_4145|
Claims_Covid_110|Evidence_Covid_334|Staying up to date with booster vaccines will not protection against infection|F||The relative increase in protection from the bivalent vaccines is likely due to the waning of the monovalent vaccines’ effectiveness over time, wrote Tamara Pilishvili, PhD, of the CDC’s National Center for Immunization and Respiratory Diseases.|covid vaccine_4145|
Claims_Covid_110|Evidence_Covid_335|Staying up to date with booster vaccines will not protection against infection|F||“All persons should stay up-to-date with recommended COVID-19 vaccines, including bivalent booster doses, if it has been two or more months since their last monovalent vaccine dose,” she and her colleagues concluded.|covid vaccine_4145|
Claims_Covid_110|Evidence_Covid_336|Staying up to date with booster vaccines will not protection against infection|F||The updated, bivalent vaccine is currently the preferred booster.|covid vaccine_4145|
Claims_Covid_111|Evidence_Covid_337|Covid-19 vaccines are effective against XBB Covid strain|F||US health chiefs revealed last month they were 'monitoring' a new Covid variant that is feared to be the 'most vaccine-resistant yet'.|covid vaccine_4091|XBB Omicron variant is the most vaccine resistant yet.
