Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Old Reason,Reason
49,E_1,The EU carbon market is responsible for 10% of the rise in electricity prices,N,T,"The EU carbon market is responsible for 10% of the rise in electricity prices, according to Peter Liese, a German MEP who is steering the revision of the EU's Emissions Trading Scheme (ETS) in the European Parliament.",Emission trading scheme_9426,,There is evidence of a rise in electricity prices but no clear link between the EU ets and power prices
49,E_2,The EU carbon market is responsible for 10% of the rise in electricity prices,N,N,"The effort sharing regulation (ESR) now envisages raising the common effort to reduce emissions from 30% to 40% compared to 1990 and includes paths of between 10% and 50% for each country, which in the case of Spain is set at 37%.The sectors covered by this agreement represent 60% of total EU emissions and include areas such as road transport, agriculture, waste management and heating of buildings.",Emission trading scheme_9772,,
49,E_3,The EU carbon market is responsible for 10% of the rise in electricity prices,N,N,"The Commission found that the scheme is necessary and appropriate to help energy-intensive companies cope with rising electricity prices and to avoid companies moving to non-EU countries with less ambitious climate action, leading to an increase in global greenhouse gas emissions.",Emission trading scheme_9778,,
49,E_4,The EU carbon market is responsible for 10% of the rise in electricity prices,N,N,"India aspires to maximise the use of electric vehicles, with ethanol blending to reach 20% by 2025 (it is currently 10%) and a strong shift to public transport for passenger and freight traffic.",Emission trading scheme_9792,,
49,E_5,The EU carbon market is responsible for 10% of the rise in electricity prices,N,N,The country has also set a domestic target of a 2030 target of a 10% reduction below 2017 biogenic methane levels under its climate change law.,Emission trading scheme_9815,,
49,E_6,The EU carbon market is responsible for 10% of the rise in electricity prices,N,N,"So richer countries Denmark, Finland, Germany, Luxembourg and Sweden need to make 50% cuts, while for Bulgaria the target is 10%.Countries can trade limited amounts of allowances with others or ""bank"" some allowances if their emissions were lower in a given year or ""borrow"" from future years if their emissions were too high.",Emission trading scheme_9777,,
50,E_1,China has the worlds largest carbon market,T,T," It is the largest carbon market in the world by volume with more than 2000 power plants, responsible for more than 4 billion tonnes of carbon dioxide emissions, included in the first phase of trading.",Emission trading scheme_9427,China has launched the worlds largest carbon trading market,"Notably, China, the world's largest emitter of greenhouse gases, implemented its own mandatory ETS initiative in 2021 and is currently home to theworld's largest carbon market."
50,E_2,China has the worlds largest carbon market,T,T,"Notably, China, the world's largest emitter of greenhouse gases, implemented its own mandatory ETS initiative in 2021 and is currently home to theworld's largest carbon market.",Emission trading scheme_9430,China has the worlds largest carbon market,
50,E_3,China has the worlds largest carbon market,T,N,"China, the world's largest emitter of greenhouse gases, has launched its first national emissions-trading scheme.",Emission trading scheme_9448,,
50,E_4,China has the worlds largest carbon market,T,T,"Such carbon-pricing mechanisms exist in around 45 countries already, but China's scheme, which began trading last week, is the world's biggest.",Emission trading scheme_9448,,
50,E_5,China has the worlds largest carbon market,T,T,"After years of delay, China was launching the world's largest emissions trading scheme (ETS), onboarding over 2,000 domestic power producers to a national market for swapping carbon credits.",Emission trading scheme_9502,,
50,E_6,China has the worlds largest carbon market,T,N,One of the companies accused of fraudulent practices was named as China Carbon Energy Investment & Technology (GreenTech).The MEE report accused it of tampering with and falsifying test results and related statistics and advising its clients to provide fake coal samples for tests.,Emission trading scheme_9504,,
51,E_1,The paris agreement was signed in 2022,F,F,"South Africa updated its NDC under the Paris Agreement in 2021 and now has a proposed revised target range of 398 to 510 Mt CO2-eq for 2025, and 398 to 440 Mt CO2-eq for 2030.",Emission trading scheme_9428,The paris agreement was signed in 2021,"In 2015, 190 countries signed up to the Paris Agreement and set emissions reduction targets."
51,E_2,The paris agreement was signed in 2023,F,F,"In 2015, 190 countries signed up to the Paris Agreement and set emissions reduction targets.",Emission trading scheme_9507,,
51,E_3,The paris agreement was signed in 2024,F,F,"When it was concluded in 2015, the Paris Agreement recognised, under its Article 6, several different modes of international cooperation for countries to implement their national climate commitments, including two proposed new carbon markets.",Emission trading scheme_9564,,
51,E_4,The paris agreement was signed in 2025,F,N,This option is not currently available under the Paris Agreement.,Emission trading scheme_9515,,
51,E_5,The paris agreement was signed in 2026,F,N,"The recent U.N. Climate Change Conference of the Parties, or COP26,accelerated action this decade to achieve deeper reductions in greenhouse gas emissions, nationally determined contributions for 2030 aligned with the Paris Agreement goal to limit global warming to 1.5 degrees Celsius above preindustrial levelsand to phase down coal power.",Emission trading scheme_9536,,
51,E_6,The paris agreement was signed in 2027,F,N,This analysis may reveal the companies that could sustain greater fiscal damage than others if Chinese policymakers implement a tax scheme similar to the one being used in Europe.,Emission trading scheme_9571,,
52,E_1,The EU ETS covers  36% of the EU's total greenhouse gas emissions.,F,T,The EU ETS covers about 36% of the EU's total greenhouse gas emissions.,Emission trading scheme_9431,,While the EU ETS does cover a significant amount of total green house gas emissions the estimated amount varies depending on the source of information
52,E_2,The EU ETS covers  36% of the EU's total greenhouse gas emissions.,F,F,The sectors covered by the EU ETS today account for 41% of the EU's total emissions.,Emission trading scheme_9501,,
52,E_3,The EU ETS covers  36% of the EU's total greenhouse gas emissions.,F,N,"The programme aims to cut 17 percent of total emissions required in the next three years, and about a third of emissions reductions required by the end of the decade.",Emission trading scheme_9543,,
